"trackedTime_EST","river","shift","tagID","power","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","totalDischarge","flowTime_EST","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-08-07 07:47:49","DRY UPPER","day",30,188,NA,NA,NA,NA,NA,NA,-72.5051014,42.6682967,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:48:29","DRY UPPER","day",30,185,NA,NA,NA,NA,NA,NA,-72.5051033,42.668295,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:48:49","DRY UPPER","day",30,180,NA,NA,NA,NA,NA,NA,-72.5051033,42.668295,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:49:09","DRY UPPER","day",30,147,NA,NA,NA,NA,NA,NA,-72.5051014,42.668295,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:49:49","DRY UPPER","day",30,179,NA,NA,NA,NA,NA,NA,-72.50511,42.6681917,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:50:09","DRY UPPER","day",30,165,NA,NA,NA,NA,NA,NA,-72.5050767,42.668155,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:50:29","DRY UPPER","day",30,171,NA,NA,NA,NA,NA,NA,-72.5050897,42.66817,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:50:49","DRY UPPER","day",30,158,NA,NA,NA,NA,NA,NA,-72.50508,42.668185,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:51:09","DRY UPPER","day",30,161,NA,NA,NA,NA,NA,NA,-72.5050817,42.6681883,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:51:29","DRY UPPER","day",30,135,NA,NA,NA,NA,NA,NA,-72.5050817,42.668175,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:51:49","DRY UPPER","day",30,144,NA,NA,NA,NA,NA,NA,-72.5051181,42.66813,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:52:09","DRY UPPER","day",30,181,NA,NA,NA,NA,NA,NA,-72.505145,42.6682017,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:52:29","DRY UPPER","day",30,161,NA,NA,NA,NA,NA,NA,-72.5051464,42.66822,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:52:49","DRY UPPER","day",30,170,NA,NA,NA,NA,NA,NA,-72.505115,42.6682467,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:53:09","DRY UPPER","day",30,156,NA,NA,NA,NA,NA,NA,-72.5051131,42.6682583,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:53:29","DRY UPPER","day",30,173,NA,NA,NA,NA,NA,NA,-72.5051117,42.6682583,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:53:49","DRY UPPER","day",30,160,NA,NA,NA,NA,NA,NA,-72.5051067,42.668255,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:54:49","DRY UPPER","day",30,162,NA,NA,NA,NA,NA,NA,-72.5050983,42.6682767,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:55:09","DRY UPPER","day",30,178,NA,NA,NA,NA,NA,NA,-72.505095,42.668275,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:55:29","DRY UPPER","day",30,175,NA,NA,NA,NA,NA,NA,-72.5050883,42.6682717,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:55:49","DRY UPPER","day",30,140,NA,NA,NA,NA,NA,NA,-72.5050833,42.6682767,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:56:09","DRY UPPER","day",30,154,NA,NA,NA,NA,NA,NA,-72.5050883,42.6682817,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:56:29","DRY UPPER","day",30,130,NA,NA,NA,NA,NA,NA,-72.5050897,42.6682817,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:56:49","DRY UPPER","day",30,139,NA,NA,NA,NA,NA,NA,-72.5050897,42.6682817,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:57:09","DRY UPPER","day",30,153,NA,NA,NA,NA,NA,NA,-72.5050897,42.6682817,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:57:29","DRY UPPER","day",30,155,NA,NA,NA,NA,NA,NA,-72.5050883,42.6682817,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:57:49","DRY UPPER","day",30,158,NA,NA,NA,NA,NA,NA,-72.5050867,42.6682817,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:58:09","DRY UPPER","day",30,165,NA,NA,NA,NA,NA,NA,-72.50508,42.6682283,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:58:29","DRY UPPER","day",30,169,NA,NA,NA,NA,NA,NA,-72.5050617,42.668255,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:58:49","DRY UPPER","day",30,172,NA,NA,NA,NA,NA,NA,-72.5050681,42.6682583,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:59:29","DRY UPPER","day",30,176,NA,NA,NA,NA,NA,NA,-72.5050617,42.6682767,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 07:59:49","DRY UPPER","day",30,155,NA,NA,NA,NA,NA,NA,-72.5050633,42.6682733,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:00:09","DRY UPPER","day",30,161,NA,NA,NA,NA,NA,NA,-72.5050633,42.6682733,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:00:29","DRY UPPER","day",30,160,NA,NA,NA,NA,NA,NA,-72.5050617,42.6682733,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:00:48","DRY UPPER","day",30,168,NA,NA,NA,NA,NA,NA,-72.50506,42.6682733,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:01:09","DRY UPPER","day",30,167,NA,NA,NA,NA,NA,NA,-72.50506,42.6682717,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:01:29","DRY UPPER","day",30,172,NA,NA,NA,NA,NA,NA,-72.50506,42.6682717,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:01:49","DRY UPPER","day",30,158,NA,NA,NA,NA,NA,NA,-72.5050583,42.66827,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:02:09","DRY UPPER","day",30,156,NA,NA,NA,NA,NA,NA,-72.505055,42.6682667,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:02:29","DRY UPPER","day",30,154,NA,NA,NA,NA,NA,NA,-72.5050883,42.6682067,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:02:49","DRY UPPER","day",30,155,NA,NA,NA,NA,NA,NA,-72.5050867,42.6682033,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:03:09","DRY UPPER","day",30,152,NA,NA,NA,NA,NA,NA,-72.5050817,42.668195,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:03:29","DRY UPPER","day",30,136,NA,NA,NA,NA,NA,NA,-72.5050883,42.66819,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:03:49","DRY UPPER","day",30,136,NA,NA,NA,NA,NA,NA,-72.5050883,42.6681883,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:04:09","DRY UPPER","day",30,131,NA,NA,NA,NA,NA,NA,-72.5050867,42.6681883,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:04:29","DRY UPPER","day",30,127,NA,NA,NA,NA,NA,NA,-72.5050867,42.6681883,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:04:49","DRY UPPER","day",30,109,NA,NA,NA,NA,NA,NA,-72.50517,42.668125,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:05:29","DRY UPPER","day",30,100,NA,NA,NA,NA,NA,NA,-72.5051297,42.6681883,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:05:49","DRY UPPER","day",30,106,NA,NA,NA,NA,NA,NA,-72.5051083,42.66819,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:06:09","DRY UPPER","day",30,98,NA,NA,NA,NA,NA,NA,-72.5049264,42.6680233,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:06:29","DRY UPPER","day",30,96,NA,NA,NA,NA,NA,NA,-72.5049214,42.6679733,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:06:52","DRY UPPER","day",16,109,NA,NA,NA,NA,NA,NA,-72.5049083,42.6679717,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:07:52","DRY UPPER","day",16,110,NA,NA,NA,NA,NA,NA,-72.5049264,42.6678967,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:08:52","DRY UPPER","day",16,154,NA,NA,NA,NA,NA,NA,-72.504575,42.66768,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:09:12","DRY UPPER","day",16,164,NA,NA,NA,NA,NA,NA,-72.504555,42.6676083,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:09:32","DRY UPPER","day",16,170,NA,NA,NA,NA,NA,NA,-72.50456,42.6676083,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:09:52","DRY UPPER","day",16,146,NA,NA,NA,NA,NA,NA,-72.504565,42.66761,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:10:12","DRY UPPER","day",16,130,NA,NA,NA,NA,NA,NA,-72.5045283,42.6675717,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:10:32","DRY UPPER","day",16,178,NA,NA,NA,NA,NA,NA,-72.5045497,42.6676117,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:10:52","DRY UPPER","day",16,175,NA,NA,NA,NA,NA,NA,-72.5045381,42.667605,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:11:12","DRY UPPER","day",16,170,NA,NA,NA,NA,NA,NA,-72.5045533,42.667605,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:11:32","DRY UPPER","day",16,155,NA,NA,NA,NA,NA,NA,-72.5045533,42.6676133,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:11:52","DRY UPPER","day",16,167,NA,NA,NA,NA,NA,NA,-72.504555,42.667615,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:12:12","DRY UPPER","day",16,150,NA,NA,NA,NA,NA,NA,-72.5045567,42.6676183,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:12:32","DRY UPPER","day",16,175,NA,NA,NA,NA,NA,NA,-72.5045614,42.6676217,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:12:52","DRY UPPER","day",16,191,NA,NA,NA,NA,NA,NA,-72.5045633,42.66762,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:13:12","DRY UPPER","day",16,134,NA,NA,NA,NA,NA,NA,-72.504565,42.66762,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:13:32","DRY UPPER","day",16,128,NA,NA,NA,NA,NA,NA,-72.504525,42.667595,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:13:52","DRY UPPER","day",16,177,NA,NA,NA,NA,NA,NA,-72.5045567,42.66764,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:14:12","DRY UPPER","day",16,198,NA,NA,NA,NA,NA,NA,-72.5045583,42.66764,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:14:52","DRY UPPER","day",16,160,NA,NA,NA,NA,NA,NA,-72.5045664,42.6676283,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:15:12","DRY UPPER","day",16,155,NA,NA,NA,NA,NA,NA,-72.504605,42.667625,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:15:32","DRY UPPER","day",16,153,NA,NA,NA,NA,NA,NA,-72.5046114,42.6676233,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:15:52","DRY UPPER","day",16,130,NA,NA,NA,NA,NA,NA,-72.50462,42.6676217,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:16:12","DRY UPPER","day",16,108,NA,NA,NA,NA,NA,NA,-72.5046417,42.6676117,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:16:52","DRY UPPER","day",16,94,NA,NA,NA,NA,NA,NA,-72.5048667,42.6674117,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:19:46","DRY UPPER","day",54,88,NA,NA,NA,NA,NA,NA,-72.5047617,42.6668083,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:20:06","DRY UPPER","day",54,92,NA,NA,NA,NA,NA,NA,-72.5046564,42.6667083,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
"2024-08-07 08:21:06","DRY UPPER","day",54,93,NA,NA,NA,NA,NA,NA,-72.5045133,42.6666317,NA,"receiver",NA,NA,60,"Cloudy","Weak rain","07:19","12:43","DRY202408071031EST","","10:31","42.6586929 degrees N, 72.5041623 degrees W",70,"42.6680512 degrees N, 72.5067974 degrees W",70
